"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","1638","0.0-0.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","","","","","",""
"true","","","","","fullscreen","1","5121","0.0-1.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","2474","","","","",""
"","","","","","initialize-microphone","2","10675","0.0-2.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","","eca4d230d738e979652facc9d950213d7793054c5cbf864ef4a537b9b22af3d1","","","",""
"","","","","","instructions","3","13905","0.0-3.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","3229","","[{""page_index"":0,""viewing_time"":907},{""page_index"":1,""viewing_time"":2322}]","","",""
"","","","","","image-button-response","4","18411","0.0-4.0-0.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","5","20329","0.0-4.0-1.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","1916","","","images/schemes/movie_scheme/movie_1.png","1",""
"","","","","","image-button-response","6","22141","0.0-4.0-2.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","[]","null",""
"","","","","","image-button-response","7","26651","0.0-4.0-0.1","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","images/schemes/movie_scheme/movie_2.png","null",""
"","","","","","image-button-response","8","27974","0.0-4.0-1.1","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","1322","","","images/schemes/movie_scheme/movie_2.png","0",""
"","","","","","image-button-response","9","29779","0.0-4.0-2.1","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","[]","null",""
"","","","","","image-button-response","10","34285","0.0-4.0-0.2","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","images/schemes/movie_scheme/movie_3.png","null",""
"","","","","","image-button-response","11","35321","0.0-4.0-1.2","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","1034","","","images/schemes/movie_scheme/movie_3.png","0",""
"","","","","","image-button-response","12","37131","0.0-4.0-2.2","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","[]","null",""
"","","","","","image-button-response","13","41634","0.0-4.0-0.3","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","images/schemes/movie_scheme/movie_4.png","null",""
"","","","","","image-button-response","14","42868","0.0-4.0-1.3","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","1233","","","images/schemes/movie_scheme/movie_4.png","0",""
"","","","","","image-button-response","15","44673","0.0-4.0-2.3","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","null","","","[]","null",""
"","","","","","instructions","16","50524","0.0-5.0","fkxadncd7dq2df4","fkxadncd7dq2df4-2024-02-16-03-40-11","5850","","[{""page_index"":0,""viewing_time"":5097},{""page_index"":1,""viewing_time"":753}]","","",""
