success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,2942,0.0-0.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,,,,,,
TRUE,,,,,fullscreen,1,5674,0.0-1.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,1728,,,,,
,,,,,initialize-microphone,2,12621,0.0-2.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,,c8d63261c5e6c9e25ecec22c7e67445eeb095f45c0c82adb9ad5f40bdd8738a9,,,,
,,,,,instructions,3,18757,0.0-3.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,6135,,"[{""page_index"":0,""viewing_time"":1318},{""page_index"":1,""viewing_time"":4817}]",,,
,,,,,image-button-response,4,23264,0.0-4.0-0.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,5,25967,0.0-4.0-1.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,6,27774,0.0-4.0-2.0,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,[],null,
,,,,,image-button-response,7,32279,0.0-4.0-0.1,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,images/schemes/movie_scheme/movie_2.png,null,
,,,,,image-button-response,8,33361,0.0-4.0-1.1,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,1080,,,images/schemes/movie_scheme/movie_2.png,0,
,,,,,image-button-response,9,35166,0.0-4.0-2.1,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,[],null,
,,,,,image-button-response,10,39671,0.0-4.0-0.2,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,images/schemes/movie_scheme/movie_3.png,null,
,,,,,image-button-response,11,40892,0.0-4.0-1.2,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,1220,,,images/schemes/movie_scheme/movie_3.png,0,
,,,,,image-button-response,12,42697,0.0-4.0-2.2,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,[],null,
,,,,,image-button-response,13,47204,0.0-4.0-0.3,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,images/schemes/movie_scheme/movie_4.png,null,
,,,,,image-button-response,14,48312,0.0-4.0-1.3,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,1106,,,images/schemes/movie_scheme/movie_4.png,0,
,,,,,image-button-response,15,50118,0.0-4.0-2.3,lj94c89d5zp0f6d,lj94c89d5zp0f6d-2024-02-16-03-37-54,null,,,[],null,
