success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,5016,0.0-0.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,,,,,,
TRUE,,,,,fullscreen,1,14540,0.0-1.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,8511,,,,,
,,,,,initialize-microphone,2,18891,0.0-2.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,,5e2c06a3604962530d7fd8801d986f048696cde49c319b58e170d1a15fee68a3,,,,
,,,,,instructions,3,28121,0.0-3.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,9230,,"[{""page_index"":0,""viewing_time"":1287},{""page_index"":1,""viewing_time"":7943}]",,,
,,,,,image-button-response,4,32624,0.0-4.0-0.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,5,35326,0.0-4.0-1.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,6,37126,0.0-4.0-2.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,[],null,
,,,,,image-button-response,7,41629,0.0-4.0-0.1,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,images/schemes/movie_scheme/movie_2.png,null,
,,,,,image-button-response,8,42572,0.0-4.0-1.1,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,943,,,images/schemes/movie_scheme/movie_2.png,0,
,,,,,image-button-response,9,44374,0.0-4.0-2.1,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,[],null,
,,,,,image-button-response,10,48875,0.0-4.0-0.2,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,images/schemes/movie_scheme/movie_3.png,null,
,,,,,image-button-response,11,49445,0.0-4.0-1.2,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,569,,,images/schemes/movie_scheme/movie_3.png,0,
,,,,,image-button-response,12,51247,0.0-4.0-2.2,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,[],null,
,,,,,image-button-response,13,55749,0.0-4.0-0.3,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,images/schemes/movie_scheme/movie_4.png,null,
,,,,,image-button-response,14,56579,0.0-4.0-1.3,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,830,,,images/schemes/movie_scheme/movie_4.png,0,
,,,,,image-button-response,15,58381,0.0-4.0-2.3,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,null,,,[],null,
,,,,,instructions,16,68994,0.0-5.0,bvnjyfw5v83h815,bvnjyfw5v83h815-2024-02-16-03-30-48,10613,,"[{""page_index"":0,""viewing_time"":9536},{""page_index"":1,""viewing_time"":1077}]",,,
