"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","urlvar","current_url","subject","rt","device_id","view_history","stimulus","response"
"true","false","[]","[]","[]","preload","0","361","0.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","","","",""
"true","","","","","fullscreen","1","26033","0.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","24666","","","",""
"","","","","","initialize-microphone","2","31381","0.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","wUDuhSXLAlH4ltNMOLffcgXFjvKt3ZHllKgZamv3Cig=","","",""
"","","","","","instructions","3","36507","0.0-3.0","","","","{"""":""""}","https://test12345.live/try_test.html","","5125","","[{""page_index"":0,""viewing_time"":1185},{""page_index"":1,""viewing_time"":3940}]","",""
"","","","","","image-button-response","4","41020","0.0-4.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_1.png","null"
"","","","","","image-button-response","5","43761","0.0-4.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_1.png","null"
"","","","","","image-button-response","6","45563","0.0-4.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","7","50073","0.0-4.0-0.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_2.png","null"
"","","","","","image-button-response","8","50743","0.0-4.0-1.1","","","","{"""":""""}","https://test12345.live/try_test.html","","669","","","images/instructions/movie_2.png","0"
"","","","","","image-button-response","9","52715","0.0-4.0-2.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","10","57226","0.0-4.0-0.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_3.png","null"
"","","","","","image-button-response","11","58441","0.0-4.0-1.2","","","","{"""":""""}","https://test12345.live/try_test.html","","1215","","","images/instructions/movie_3.png","0"
"","","","","","image-button-response","12","60243","0.0-4.0-2.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","13","65256","0.0-4.0-0.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_4.png","null"
"","","","","","image-button-response","14","65973","0.0-4.0-1.3","","","","{"""":""""}","https://test12345.live/try_test.html","","715","","","images/instructions/movie_4.png","0"
"","","","","","image-button-response","15","67782","0.0-4.0-2.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","survey-text","16","77277","0.0-5.0","","","","{"""":""""}","https://test12345.live/try_test.html","","9489","","","","{""Q0"":""male"",""Q1"":""24""}"
"","","","","","instructions","17","80735","0.0-6.0","","","","{"""":""""}","https://test12345.live/try_test.html","","3457","","[{""page_index"":0,""viewing_time"":3457}]","",""
"","","","","","survey-text","18","83439","0.0-7.0","","","","{"""":""""}","https://test12345.live/try_test.html","","2703","","","","{""Q0"":""AJFHBG892""}"
