success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,3945,0.0-0.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,,,,,,
TRUE,,,,,fullscreen,1,7550,0.0-1.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,2590,,,,,
,,,,,initialize-microphone,2,12553,0.0-2.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,,733caa6676f050dc4d81dc98035831b8ae95836899521ee3cd5afdc6df462e9f,,,,
,,,,,instructions,3,17640,0.0-3.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,5087,,"[{""page_index"":0,""viewing_time"":1279},{""page_index"":1,""viewing_time"":3808}]",,,
,,,,,image-button-response,4,22144,0.0-4.0-0.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,24858,0.0-4.0-1.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,6,26658,0.0-4.0-2.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,[],null,
,,,,,image-button-response,7,31161,0.0-4.0-0.1,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,31867,0.0-4.0-1.1,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,703,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,33667,0.0-4.0-2.1,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,[],null,
,,,,,image-button-response,10,38170,0.0-4.0-0.2,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,38937,0.0-4.0-1.2,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,766,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,40739,0.0-4.0-2.2,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,[],null,
,,,,,image-button-response,13,45241,0.0-4.0-0.3,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,45898,0.0-4.0-1.3,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,656,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,47701,0.0-4.0-2.3,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,null,,,[],null,
,,,,,instructions,16,57476,0.0-5.0,2ep8zfc4kspc6p9,2ep8zfc4kspc6p9-2024-04-14-17-16-26,9774,,"[{""page_index"":0,""viewing_time"":8357},{""page_index"":1,""viewing_time"":1417}]",,,
