success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,443,0.0-0.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,,,,,,
TRUE,,,,,fullscreen,1,2633,0.0-1.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,1189,,,,,
,,,,,initialize-microphone,2,5301,0.0-2.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,,e17f7747bd05488f2e02a63e071002b1743245fd6d9f45c3345dd3402a676114,,,,
,,,,,instructions,3,10029,0.0-3.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,4728,,"[{""page_index"":0,""viewing_time"":982},{""page_index"":1,""viewing_time"":3745}]",,,
,,,,,image-button-response,4,14540,0.0-4.0-0.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,16925,0.0-4.0-1.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,2383,,,images/instructions/movie_1.png,1,
,,,,,image-button-response,6,18730,0.0-4.0-2.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,[],null,
,,,,,image-button-response,7,23233,0.0-4.0-0.1,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,24574,0.0-4.0-1.1,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,1340,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,26380,0.0-4.0-2.1,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,[],null,
,,,,,image-button-response,10,30893,0.0-4.0-0.2,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,32058,0.0-4.0-1.2,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,1164,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,33868,0.0-4.0-2.2,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,[],null,
,,,,,image-button-response,13,38378,0.0-4.0-0.3,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,39656,0.0-4.0-1.3,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,1276,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,41467,0.0-4.0-2.3,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,null,,,[],null,
,,,,,instructions,16,48108,0.0-5.0,360d0bvn6l5dhjm,360d0bvn6l5dhjm-2024-04-14-17-16-44,6640,,"[{""page_index"":0,""viewing_time"":5683},{""page_index"":1,""viewing_time"":957}]",,,
