"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","urlvar","current_url","subject","rt","device_id","view_history","stimulus","response"
"true","false","[]","[]","[]","preload","0","848","0.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","","","",""
"true","","","","","fullscreen","1","3018","0.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1155","","","",""
"","","","","","initialize-microphone","2","4272","0.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","ee0e52bdb5885de6c02fe20548f63739ea7703a6a12c53ccf90b5f25791fa5ab","","",""
"","","","","","instructions","3","6266","0.0-3.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1993","","[{""page_index"":0,""viewing_time"":951},{""page_index"":1,""viewing_time"":1042}]","",""
"","","","","","image-button-response","4","10775","0.0-4.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_1.png","null"
"","","","","","image-button-response","5","11970","0.0-4.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1195","","","images/instructions/movie_1.png","1"
"","","","","","image-button-response","6","13778","0.0-4.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","7","18289","0.0-4.0-0.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_2.png","null"
"","","","","","image-button-response","8","19041","0.0-4.0-1.1","","","","{"""":""""}","https://test12345.live/try_test.html","","751","","","images/instructions/movie_2.png","1"
"","","","","","image-button-response","9","20855","0.0-4.0-2.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","10","25361","0.0-4.0-0.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_3.png","null"
"","","","","","image-button-response","11","26323","0.0-4.0-1.2","","","","{"""":""""}","https://test12345.live/try_test.html","","961","","","images/instructions/movie_3.png","1"
"","","","","","image-button-response","12","28136","0.0-4.0-2.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","13","32639","0.0-4.0-0.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_4.png","null"
"","","","","","image-button-response","14","33344","0.0-4.0-1.3","","","","{"""":""""}","https://test12345.live/try_test.html","","703","","","images/instructions/movie_4.png","1"
"","","","","","image-button-response","15","35145","0.0-4.0-2.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","survey-text","16","36852","0.0-5.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1700","","","","{""Q0"":"""",""Q1"":""""}"
"","","","","","instructions","17","41002","0.0-6.0","","","","{"""":""""}","https://test12345.live/try_test.html","","4149","","[{""page_index"":0,""viewing_time"":4149}]","",""
"","","","","","survey-text","18","42147","0.0-7.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1142","","","","{""Q0"":""""}"
