success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,2381,0.0-0.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,,,,,,
TRUE,,,,,fullscreen,1,5493,0.0-1.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,2107,,,,,
,,,,,initialize-microphone,2,12741,0.0-2.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,,5d583505a2859d6fbb6386d17ae5e5eb08fbb8f09541424df61d123d8304a05d,,,,
,,,,,instructions,3,20230,0.0-3.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,7488,,"[{""page_index"":0,""viewing_time"":1801},{""page_index"":1,""viewing_time"":5687}]",,,
,,,,,image-button-response,4,24738,0.0-4.0-0.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,5,27446,0.0-4.0-1.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,6,29265,0.0-4.0-2.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,[],null,
,,,,,image-button-response,7,33773,0.0-4.0-0.1,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,images/schemes/movie_scheme/movie_2.png,null,
,,,,,image-button-response,8,34825,0.0-4.0-1.1,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,1049,,,images/schemes/movie_scheme/movie_2.png,0,
,,,,,image-button-response,9,36633,0.0-4.0-2.1,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,[],null,
,,,,,image-button-response,10,41142,0.0-4.0-0.2,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,images/schemes/movie_scheme/movie_3.png,null,
,,,,,image-button-response,11,42394,0.0-4.0-1.2,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,1249,,,images/schemes/movie_scheme/movie_3.png,0,
,,,,,image-button-response,12,44209,0.0-4.0-2.2,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,[],null,
,,,,,image-button-response,13,48713,0.0-4.0-0.3,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,images/schemes/movie_scheme/movie_4.png,null,
,,,,,image-button-response,14,49686,0.0-4.0-1.3,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,972,,,images/schemes/movie_scheme/movie_4.png,0,
,,,,,image-button-response,15,51491,0.0-4.0-2.3,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,null,,,[],null,
,,,,,instructions,16,58198,0.0-5.0,sxfr6kywgcut4ky,sxfr6kywgcut4ky-2024-02-15-23-04-21,6707,,"[{""page_index"":0,""viewing_time"":5576},{""page_index"":1,""viewing_time"":1131}]",,,
