"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","2538","0.0-0.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","","","","","",""
"true","","","","","fullscreen","1","8516","0.0-1.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","4974","","","","",""
"","","","","","initialize-microphone","2","12959","0.0-2.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","","a646c04e5619800edc8da01ebf9f0cd3fe755ac9249edd258822b956813ae2d5","","","",""
"","","","","","instructions","3","19144","0.0-3.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","6185","","[{""page_index"":0,""viewing_time"":1965},{""page_index"":1,""viewing_time"":4219}]","","",""
"","","","","","image-button-response","4","23648","0.0-4.0-0.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","5","26353","0.0-4.0-1.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","6","28159","0.0-4.0-2.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","[]","null",""
"","","","","","image-button-response","7","32661","0.0-4.0-0.1","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","images/schemes/movie_scheme/movie_2.png","null",""
"","","","","","image-button-response","8","33556","0.0-4.0-1.1","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","894","","","images/schemes/movie_scheme/movie_2.png","0",""
"","","","","","image-button-response","9","35356","0.0-4.0-2.1","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","[]","null",""
"","","","","","image-button-response","10","39857","0.0-4.0-0.2","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","images/schemes/movie_scheme/movie_3.png","null",""
"","","","","","image-button-response","11","40992","0.0-4.0-1.2","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","1133","","","images/schemes/movie_scheme/movie_3.png","0",""
"","","","","","image-button-response","12","42793","0.0-4.0-2.2","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","[]","null",""
"","","","","","image-button-response","13","47294","0.0-4.0-0.3","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","images/schemes/movie_scheme/movie_4.png","null",""
"","","","","","image-button-response","14","48248","0.0-4.0-1.3","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","953","","","images/schemes/movie_scheme/movie_4.png","0",""
"","","","","","image-button-response","15","50049","0.0-4.0-2.3","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","null","","","[]","null",""
"","","","","","instructions","16","58339","0.0-5.0","dc4jftc95br7cew","dc4jftc95br7cew-2024-02-16-03-54-44","8290","","[{""page_index"":0,""viewing_time"":7187},{""page_index"":1,""viewing_time"":1103}]","","",""
