"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","1884","0.0-0.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","","","","","",""
"true","","","","","fullscreen","1","4854","0.0-1.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","1969","","","","",""
"","","","","","initialize-microphone","2","12173","0.0-2.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","","10e4c6c44d0bbc2c06ee89ca35aab1070dae7a90c63af4dba277eee8115e25f2","","","",""
"","","","","","instructions","3","17282","0.0-3.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","5109","","[{""page_index"":0,""viewing_time"":892},{""page_index"":1,""viewing_time"":4217}]","","",""
"","","","","","image-button-response","4","21785","0.0-4.0-0.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","24486","0.0-4.0-1.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","26288","0.0-4.0-2.0","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","[]","null",""
"","","","","","image-button-response","7","30795","0.0-4.0-0.1","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","31763","0.0-4.0-1.1","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","967","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","33569","0.0-4.0-2.1","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","[]","null",""
"","","","","","image-button-response","10","38072","0.0-4.0-0.2","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","38908","0.0-4.0-1.2","xyg0na4ud652hea","xyg0na4ud652hea-2024-03-20-17-01-20","835","","","images/instructions/movie_3.png","0",""
