"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","28039","0.0-0.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","","","","","",""
"true","","","","","fullscreen","1","31258","0.0-1.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","2214","","","","",""
"","","","","","initialize-microphone","2","47146","0.0-2.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","","21d39954da5820098c2ab68dc225d484dfeb1678b27d49802cda206301a3b54f","","","",""
"","","","","","instructions","3","67122","0.0-3.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","19973","","[{""page_index"":0,""viewing_time"":9913},{""page_index"":1,""viewing_time"":10055}]","","",""
"","","","","","image-button-response","4","71629","0.0-4.0-0.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","74332","0.0-4.0-1.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","76136","0.0-4.0-2.0","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","[]","null",""
"","","","","","image-button-response","7","80648","0.0-4.0-0.1","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","82025","0.0-4.0-1.1","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","1373","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","83829","0.0-4.0-2.1","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","[]","null",""
"","","","","","image-button-response","10","88333","0.0-4.0-0.2","jxskwtyabb84wf6","jxskwtyabb84wf6-2024-03-21-13-41-18","null","","","images/instructions/movie_3.png","null",""
