success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,16740,0.0-0.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,,,,,,
TRUE,,,,,fullscreen,1,106838,0.0-1.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,89096,,,,,
,,,,,initialize-microphone,2,112764,0.0-2.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,,c1bc9523ced81d0635e45601a11b604a358cab64a2c4d565c22745379c606af3,,,,
,,,,,instructions,3,115708,0.0-3.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,2944,,"[{""page_index"":0,""viewing_time"":985},{""page_index"":1,""viewing_time"":1958}]",,,
,,,,,image-button-response,4,120212,0.0-4.0-0.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,121959,0.0-4.0-1.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,1746,,,images/instructions/movie_1.png,1,
,,,,,image-button-response,6,123763,0.0-4.0-2.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,[],null,
,,,,,image-button-response,7,128266,0.0-4.0-0.1,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,129068,0.0-4.0-1.1,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,802,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,130870,0.0-4.0-2.1,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,[],null,
,,,,,image-button-response,10,135374,0.0-4.0-0.2,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,136209,0.0-4.0-1.2,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,834,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,138011,0.0-4.0-2.2,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,[],null,
,,,,,image-button-response,13,142514,0.0-4.0-0.3,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,143206,0.0-4.0-1.3,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,691,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,145007,0.0-4.0-2.3,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,null,,,[],null,
,,,,,instructions,16,152235,0.0-5.0,k3zw2gcrjev8bb2,k3zw2gcrjev8bb2-2024-03-20-17-02-52,7227,,"[{""page_index"":0,""viewing_time"":6201},{""page_index"":1,""viewing_time"":1027}]",,,
