success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,20539,0.0-0.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,,,,,,
TRUE,,,,,fullscreen,1,27528,0.0-1.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,5983,,,,,
,,,,,initialize-microphone,2,40813,0.0-2.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,,e6559ac47950e0515b74430716f1162f132f1564ddf8830602efed8565b926c4,,,,
,,,,,instructions,3,52958,0.0-3.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,12142,,"[{""page_index"":0,""viewing_time"":3314},{""page_index"":1,""viewing_time"":8826}]",,,
,,,,,image-button-response,4,57468,0.0-4.0-0.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,60171,0.0-4.0-1.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,6,61975,0.0-4.0-2.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,[],null,
,,,,,image-button-response,7,66481,0.0-4.0-0.1,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,67790,0.0-4.0-1.1,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,1303,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,69599,0.0-4.0-2.1,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,[],null,
,,,,,image-button-response,10,74106,0.0-4.0-0.2,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,75512,0.0-4.0-1.2,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,1399,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,77320,0.0-4.0-2.2,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,[],null,
,,,,,image-button-response,13,81828,0.0-4.0-0.3,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,82911,0.0-4.0-1.3,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,1079,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,84717,0.0-4.0-2.3,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,null,,,[],null,
,,,,,instructions,16,95365,0.0-5.0,wnbqfuh4t0qtxv4,wnbqfuh4t0qtxv4-2024-03-20-17-04-32,10646,,"[{""page_index"":0,""viewing_time"":8975},{""page_index"":1,""viewing_time"":1670}]",,,
