"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","1046","0.0-0.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","","","","","",""
"true","","","","","fullscreen","1","3626","0.0-1.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","1574","","","","",""
"","","","","","initialize-microphone","2","13923","0.0-2.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","","gebB0Fa3MqH2BmMIoq8W97x8DC1eIE4A6t7AuGS+p4E=","","","",""
"","","","","","instructions","3","22492","0.0-3.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","8567","","[{""page_index"":0,""viewing_time"":1332},{""page_index"":1,""viewing_time"":7235}]","","",""
"","","","","","image-button-response","4","27424","0.0-4.0-0.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","30130","0.0-4.0-1.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","32140","0.0-4.0-2.0","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","[]","null",""
"","","","","","image-button-response","7","36644","0.0-4.0-0.1","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","37379","0.0-4.0-1.1","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","733","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","39384","0.0-4.0-2.1","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","[]","null",""
"","","","","","image-button-response","10","44058","0.0-4.0-0.2","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","44731","0.0-4.0-1.2","butpfmfxbq2l402","butpfmfxbq2l402-2024-03-21-13-39-44","671","","","images/instructions/movie_3.png","0",""
