"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","5088","0.0-0.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","","","","","",""
"","","","","","instructions","1","20443","0.0-1.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","[{""page_index"":0,""viewing_time"":15353}]","15354","","","",""
"","","","","","instructions","2","23920","0.0-2.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","[{""page_index"":0,""viewing_time"":3476}]","3476","","","",""
"true","","","","","fullscreen","3","27725","0.0-3.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","","2801","","","",""
"","","","","","initialize-microphone","4","29988","0.0-4.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","","","8dc350677ccc522c4299340ade8316a4e4e07758bf45b0d3249d202ce1585ec2","","",""
"","","","","","instructions","5","64466","0.0-5.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","[{""page_index"":0,""viewing_time"":4131},{""page_index"":1,""viewing_time"":11299},{""page_index"":2,""viewing_time"":19045}]","34476","","","",""
"","","","","","image-button-response","6","69470","0.0-6.0","3754BB7FC9D5484BB85A8AA27DC840A8","3754BB7FC9D5484BB85A8AA27DC840A8","0de67cda-85ae-4fbf-97eb-e91a292193a8","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""3754BB7FC9D5484BB85A8AA27DC840A8"",""assignmentId"":""0de67cda-85ae-4fbf-97eb-e91a292193a8"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=3754BB7FC9D5484BB85A8AA27DC840A8&assignmentId=0de67cda-85ae-4fbf-97eb-e91a292193a8&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","3754BB7FC9D5484BB85A8AA27DC840A8-2024-07-23-15-00-21","","null","","images/instructions/movie_0.png","null",""
