success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,50357,0.0-0.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,,,,,,
TRUE,,,,,fullscreen,1,52946,0.0-1.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,1586,,,,,
,,,,,initialize-microphone,2,68651,0.0-2.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,,c5d2ddfcd945737f66b1f010a1e03d6cce84b2f66e0c0ca5b362a9a1bebc82d1,,,,
,,,,,instructions,3,72651,0.0-3.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,3999,,"[{""page_index"":0,""viewing_time"":1164},{""page_index"":1,""viewing_time"":2835}]",,,
,,,,,image-button-response,4,77154,0.0-4.0-0.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,79864,0.0-4.0-1.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,6,81676,0.0-4.0-2.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,[],null,
,,,,,image-button-response,7,86196,0.0-4.0-0.1,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,87461,0.0-4.0-1.1,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,1263,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,89263,0.0-4.0-2.1,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,[],null,
,,,,,image-button-response,10,93776,0.0-4.0-0.2,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,94618,0.0-4.0-1.2,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,840,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,96432,0.0-4.0-2.2,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,[],null,
,,,,,image-button-response,13,100936,0.0-4.0-0.3,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,102218,0.0-4.0-1.3,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,1279,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,104022,0.0-4.0-2.3,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,null,,,[],null,
,,,,,instructions,16,109439,0.0-5.0,x9u5afcsn3sq62w,x9u5afcsn3sq62w-2024-04-14-06-48-05,5416,,"[{""page_index"":0,""viewing_time"":4470},{""page_index"":1,""viewing_time"":945}]",,,
