"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","1959","0.0-0.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","","","","","",""
"","","","","","instructions","1","6966","0.0-1.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","[{""page_index"":0,""viewing_time"":5007}]","5007","","","",""
"","","","","","instructions","2","9456","0.0-2.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","[{""page_index"":0,""viewing_time"":2489}]","2489","","","",""
"true","","","","","fullscreen","3","11675","0.0-3.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","","1215","","","",""
"","","","","","initialize-microphone","4","15725","0.0-4.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","","","qAK/Na2ueA3tli78d2aQFnD+5fbqnTRENi0qKNvwENM=","","",""
"","","","","","instructions","5","20597","0.0-5.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","[{""page_index"":0,""viewing_time"":697},{""page_index"":1,""viewing_time"":1684},{""page_index"":2,""viewing_time"":2489}]","4870","","","",""
"","","","","","image-button-response","6","25606","0.0-6.0","6D87F2B153954ACC8A746A48872AE6B1","6D87F2B153954ACC8A746A48872AE6B1","40530851-fe9a-4c4d-a3c3-fa2e12709512","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""6D87F2B153954ACC8A746A48872AE6B1"",""assignmentId"":""40530851-fe9a-4c4d-a3c3-fa2e12709512"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=6D87F2B153954ACC8A746A48872AE6B1&assignmentId=40530851-fe9a-4c4d-a3c3-fa2e12709512&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","6D87F2B153954ACC8A746A48872AE6B1-2024-07-22-23-10-06","","null","","images/instructions/movie_0.png","null",""
