"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","9774","0.0-0.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","","","","","",""
"","","","","","instructions","1","20440","0.0-1.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","[{""page_index"":0,""viewing_time"":10666}]","10666","","","",""
"","","","","","instructions","2","24478","0.0-2.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","[{""page_index"":0,""viewing_time"":4038}]","4038","","","",""
"true","","","","","fullscreen","3","28822","0.0-3.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","","3341","","","",""
"","","","","","initialize-microphone","4","31109","0.0-4.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","","","6f6056ac51852e2766ca222148d8c5cd7a3339401fb683d644bd9ef312a71aae","","",""
"","","","","","instructions","5","37898","0.0-5.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","[{""page_index"":0,""viewing_time"":1081},{""page_index"":1,""viewing_time"":3093},{""page_index"":2,""viewing_time"":2615}]","6789","","","",""
"","","","","","image-button-response","6","42903","0.0-6.0","49EF8F47772044EFADF810E150A6535A","49EF8F47772044EFADF810E150A6535A","489cd695-3f25-4103-859c-600dc7f8cf3f","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""49EF8F47772044EFADF810E150A6535A"",""assignmentId"":""489cd695-3f25-4103-859c-600dc7f8cf3f"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=49EF8F47772044EFADF810E150A6535A&assignmentId=489cd695-3f25-4103-859c-600dc7f8cf3f&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","49EF8F47772044EFADF810E150A6535A-2024-07-23-00-04-37","","null","","images/instructions/movie_0.png","null",""
