"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","5099","0.0-0.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","","","","","",""
"","","","","","instructions","1","14103","0.0-1.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","[{""page_index"":0,""viewing_time"":9003}]","9003","","","",""
"","","","","","instructions","2","19366","0.0-2.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","[{""page_index"":0,""viewing_time"":5263}]","5263","","","",""
"true","","","","","fullscreen","3","24097","0.0-3.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","","3730","","","",""
"","","","","","initialize-microphone","4","27118","0.0-4.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","","","eb974f50e34667fceabc21c53a63d805005959b462e61256b2d4edf36afd557a","","",""
"","","","","","instructions","5","40965","0.0-5.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","[{""page_index"":0,""viewing_time"":1603},{""page_index"":1,""viewing_time"":7784},{""page_index"":2,""viewing_time"":4460}]","13847","","","",""
"","","","","","image-button-response","6","45975","0.0-6.0","5A016DDFE4264B69B5B7445ADDFF7985","5A016DDFE4264B69B5B7445ADDFF7985","1973bd2a-c398-4829-a298-0113bd4369bc","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""5A016DDFE4264B69B5B7445ADDFF7985"",""assignmentId"":""1973bd2a-c398-4829-a298-0113bd4369bc"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=5A016DDFE4264B69B5B7445ADDFF7985&assignmentId=1973bd2a-c398-4829-a298-0113bd4369bc&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","5A016DDFE4264B69B5B7445ADDFF7985-2024-07-23-00-17-52","","null","","images/instructions/movie_0.png","null",""
