success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,2796,0.0-0.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,,,,,,
TRUE,,,,,fullscreen,1,5542,0.0-1.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,1736,,,,,
,,,,,initialize-microphone,2,11031,0.0-2.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,,2d4ee872c913e699552940886933776124ae730df024c8d99bc18516f2ea849f,,,,
,,,,,instructions,3,16207,0.0-3.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,5176,,"[{""page_index"":0,""viewing_time"":1137},{""page_index"":1,""viewing_time"":4039}]",,,
,,,,,image-button-response,4,20716,0.0-4.0-0.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,5,23417,0.0-4.0-1.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_1.png,null,
,,,,,image-button-response,6,25233,0.0-4.0-2.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,[],null,
,,,,,image-button-response,7,29743,0.0-4.0-0.1,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_2.png,null,
,,,,,image-button-response,8,32445,0.0-4.0-1.1,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_2.png,null,
,,,,,image-button-response,9,34246,0.0-4.0-2.1,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,[],null,
,,,,,image-button-response,10,38749,0.0-4.0-0.2,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_3.png,null,
,,,,,image-button-response,11,41450,0.0-4.0-1.2,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_3.png,null,
,,,,,image-button-response,12,43252,0.0-4.0-2.2,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,[],null,
,,,,,image-button-response,13,47755,0.0-4.0-0.3,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_4.png,null,
,,,,,image-button-response,14,50457,0.0-4.0-1.3,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,images/schemes/movie_scheme/movie_4.png,null,
,,,,,image-button-response,15,52258,0.0-4.0-2.3,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,null,,,[],null,
,,,,,instructions,16,60143,0.0-5.0,9p2tamorx81ze0o,9p2tamorx81ze0o-2024-02-15-23-03-52,7886,,"[{""page_index"":0,""viewing_time"":6988},{""page_index"":1,""viewing_time"":897}]",,,
