"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","selected_option","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","11695","0.0-0.0","q9enqorghg5qzew","[{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_a/1_Patrick_Stewart.png""},{""face"":""images/celebs/timeline_a/2_Stevie_Wonder.png""},{""face"":""images/celebs/timeline_a/3_Sean_Penn.png""},{""face"":""images/celebs/timeline_a/4__Brooke_Shields.png""},{""face"":""images/celebs/timeline_a/5_Tina_Fey.png""},{""face"":""images/celebs/timeline_a/6__Pedro_Pascal.png""},{""face"":""images/celebs/timeline_a/7_Kristen_Bell.png""},{""face"":""images/celebs/timeline_a/8_Jennifer_Lawrence.png""},{""face"":""images/celebs/timeline_a/9_Timothee_Chalamet.png""},{""face"":""images/celebs/timeline_a/ten_Halle_Bailey.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_b/1_Dolly_Parton.png""},{""face"":""images/celebs/timeline_b/2_Robin_Williams.png""},{""face"":""images/celebs/timeline_b/3_Eddie_Murphy.png""},{""face"":""images/celebs/timeline_b/4_Halle_Berry.png""},{""face"":""images/celebs/timeline_b/5_Amy_Poehler.png""},{""face"":""images/celebs/timeline_b/6_Cillian_Murphy.png""},{""face"":""images/celebs/timeline_b/7_Jessica_Alba.png""},{""face"":""images/celebs/timeline_b/8_Robert_Pattinson.png""},{""face"":""images/celebs/timeline_b/9_Emma_Robert.png""},{""face"":""images/celebs/timeline_b/ten_Billie_Eilish.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/flight_scheme/flight_1.png""},{""face"":""images/schemes/flight_scheme/flight_2.png""},{""face"":""images/schemes/flight_scheme/flight_3.png""},{""face"":""images/schemes/flight_scheme/flight_4.png""},{""face"":""images/schemes/flight_scheme/flight_5.png""},{""face"":""images/schemes/flight_scheme/flight_6.png""},{""face"":""images/schemes/flight_scheme/flight_7.png""},{""face"":""images/schemes/flight_scheme/flight_8.png""},{""face"":""images/schemes/flight_scheme/flight_9.png""},{""face"":""images/schemes/flight_scheme/flight_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/restaurant_scheme/restaurant_1.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_2.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_3.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_4.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_5.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_6.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_7.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_8.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_9.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_ten.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/paris_story/paris_story_1.png""},{""face"":""images/stories/paris_story/paris_story_2.png""},{""face"":""images/stories/paris_story/paris_story_3.png""},{""face"":""images/stories/paris_story/paris_story_4.png""},{""face"":""images/stories/paris_story/paris_story_5.png""},{""face"":""images/stories/paris_story/paris_story_6.png""},{""face"":""images/stories/paris_story/paris_story_7.png""},{""face"":""images/stories/paris_story/paris_story_8.png""},{""face"":""images/stories/paris_story/paris_story_9.png""},{""face"":""images/stories/paris_story/paris_story_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/market_story/market_story_1.png""},{""face"":""images/stories/market_story/market_story_2.png""},{""face"":""images/stories/market_story/market_story_3.png""},{""face"":""images/stories/market_story/market_story_4.png""},{""face"":""images/stories/market_story/market_story_5.png""},{""face"":""images/stories/market_story/market_story_6.png""},{""face"":""images/stories/market_story/market_story_7.png""},{""face"":""images/stories/market_story/market_story_8.png""},{""face"":""images/stories/market_story/market_story_9.png""},{""face"":""images/stories/market_story/market_story_ten.png""}],""randomize_order"":false}]","q9enqorghg5qzew-2024-07-02-23-02-11","","","","","",""
"true","","","","","fullscreen","1","16794","0.0-1.0","q9enqorghg5qzew","[{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_a/1_Patrick_Stewart.png""},{""face"":""images/celebs/timeline_a/2_Stevie_Wonder.png""},{""face"":""images/celebs/timeline_a/3_Sean_Penn.png""},{""face"":""images/celebs/timeline_a/4__Brooke_Shields.png""},{""face"":""images/celebs/timeline_a/5_Tina_Fey.png""},{""face"":""images/celebs/timeline_a/6__Pedro_Pascal.png""},{""face"":""images/celebs/timeline_a/7_Kristen_Bell.png""},{""face"":""images/celebs/timeline_a/8_Jennifer_Lawrence.png""},{""face"":""images/celebs/timeline_a/9_Timothee_Chalamet.png""},{""face"":""images/celebs/timeline_a/ten_Halle_Bailey.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_b/1_Dolly_Parton.png""},{""face"":""images/celebs/timeline_b/2_Robin_Williams.png""},{""face"":""images/celebs/timeline_b/3_Eddie_Murphy.png""},{""face"":""images/celebs/timeline_b/4_Halle_Berry.png""},{""face"":""images/celebs/timeline_b/5_Amy_Poehler.png""},{""face"":""images/celebs/timeline_b/6_Cillian_Murphy.png""},{""face"":""images/celebs/timeline_b/7_Jessica_Alba.png""},{""face"":""images/celebs/timeline_b/8_Robert_Pattinson.png""},{""face"":""images/celebs/timeline_b/9_Emma_Robert.png""},{""face"":""images/celebs/timeline_b/ten_Billie_Eilish.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/flight_scheme/flight_1.png""},{""face"":""images/schemes/flight_scheme/flight_2.png""},{""face"":""images/schemes/flight_scheme/flight_3.png""},{""face"":""images/schemes/flight_scheme/flight_4.png""},{""face"":""images/schemes/flight_scheme/flight_5.png""},{""face"":""images/schemes/flight_scheme/flight_6.png""},{""face"":""images/schemes/flight_scheme/flight_7.png""},{""face"":""images/schemes/flight_scheme/flight_8.png""},{""face"":""images/schemes/flight_scheme/flight_9.png""},{""face"":""images/schemes/flight_scheme/flight_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/restaurant_scheme/restaurant_1.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_2.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_3.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_4.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_5.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_6.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_7.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_8.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_9.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_ten.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/paris_story/paris_story_1.png""},{""face"":""images/stories/paris_story/paris_story_2.png""},{""face"":""images/stories/paris_story/paris_story_3.png""},{""face"":""images/stories/paris_story/paris_story_4.png""},{""face"":""images/stories/paris_story/paris_story_5.png""},{""face"":""images/stories/paris_story/paris_story_6.png""},{""face"":""images/stories/paris_story/paris_story_7.png""},{""face"":""images/stories/paris_story/paris_story_8.png""},{""face"":""images/stories/paris_story/paris_story_9.png""},{""face"":""images/stories/paris_story/paris_story_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/market_story/market_story_1.png""},{""face"":""images/stories/market_story/market_story_2.png""},{""face"":""images/stories/market_story/market_story_3.png""},{""face"":""images/stories/market_story/market_story_4.png""},{""face"":""images/stories/market_story/market_story_5.png""},{""face"":""images/stories/market_story/market_story_6.png""},{""face"":""images/stories/market_story/market_story_7.png""},{""face"":""images/stories/market_story/market_story_8.png""},{""face"":""images/stories/market_story/market_story_9.png""},{""face"":""images/stories/market_story/market_story_ten.png""}],""randomize_order"":false}]","q9enqorghg5qzew-2024-07-02-23-02-11","4087","","","","",""
"","","","","","initialize-microphone","2","20652","0.0-2.0","q9enqorghg5qzew","[{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_a/1_Patrick_Stewart.png""},{""face"":""images/celebs/timeline_a/2_Stevie_Wonder.png""},{""face"":""images/celebs/timeline_a/3_Sean_Penn.png""},{""face"":""images/celebs/timeline_a/4__Brooke_Shields.png""},{""face"":""images/celebs/timeline_a/5_Tina_Fey.png""},{""face"":""images/celebs/timeline_a/6__Pedro_Pascal.png""},{""face"":""images/celebs/timeline_a/7_Kristen_Bell.png""},{""face"":""images/celebs/timeline_a/8_Jennifer_Lawrence.png""},{""face"":""images/celebs/timeline_a/9_Timothee_Chalamet.png""},{""face"":""images/celebs/timeline_a/ten_Halle_Bailey.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_b/1_Dolly_Parton.png""},{""face"":""images/celebs/timeline_b/2_Robin_Williams.png""},{""face"":""images/celebs/timeline_b/3_Eddie_Murphy.png""},{""face"":""images/celebs/timeline_b/4_Halle_Berry.png""},{""face"":""images/celebs/timeline_b/5_Amy_Poehler.png""},{""face"":""images/celebs/timeline_b/6_Cillian_Murphy.png""},{""face"":""images/celebs/timeline_b/7_Jessica_Alba.png""},{""face"":""images/celebs/timeline_b/8_Robert_Pattinson.png""},{""face"":""images/celebs/timeline_b/9_Emma_Robert.png""},{""face"":""images/celebs/timeline_b/ten_Billie_Eilish.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/flight_scheme/flight_1.png""},{""face"":""images/schemes/flight_scheme/flight_2.png""},{""face"":""images/schemes/flight_scheme/flight_3.png""},{""face"":""images/schemes/flight_scheme/flight_4.png""},{""face"":""images/schemes/flight_scheme/flight_5.png""},{""face"":""images/schemes/flight_scheme/flight_6.png""},{""face"":""images/schemes/flight_scheme/flight_7.png""},{""face"":""images/schemes/flight_scheme/flight_8.png""},{""face"":""images/schemes/flight_scheme/flight_9.png""},{""face"":""images/schemes/flight_scheme/flight_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/restaurant_scheme/restaurant_1.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_2.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_3.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_4.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_5.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_6.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_7.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_8.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_9.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_ten.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/paris_story/paris_story_1.png""},{""face"":""images/stories/paris_story/paris_story_2.png""},{""face"":""images/stories/paris_story/paris_story_3.png""},{""face"":""images/stories/paris_story/paris_story_4.png""},{""face"":""images/stories/paris_story/paris_story_5.png""},{""face"":""images/stories/paris_story/paris_story_6.png""},{""face"":""images/stories/paris_story/paris_story_7.png""},{""face"":""images/stories/paris_story/paris_story_8.png""},{""face"":""images/stories/paris_story/paris_story_9.png""},{""face"":""images/stories/paris_story/paris_story_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/market_story/market_story_1.png""},{""face"":""images/stories/market_story/market_story_2.png""},{""face"":""images/stories/market_story/market_story_3.png""},{""face"":""images/stories/market_story/market_story_4.png""},{""face"":""images/stories/market_story/market_story_5.png""},{""face"":""images/stories/market_story/market_story_6.png""},{""face"":""images/stories/market_story/market_story_7.png""},{""face"":""images/stories/market_story/market_story_8.png""},{""face"":""images/stories/market_story/market_story_9.png""},{""face"":""images/stories/market_story/market_story_ten.png""}],""randomize_order"":false}]","q9enqorghg5qzew-2024-07-02-23-02-11","","e3cfe31345f599be749927376551b7c5f56976a4ab78a61a339977a899445cbe","","","",""
"","","","","","instructions","3","28602","0.0-3.0","q9enqorghg5qzew","[{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_a/1_Patrick_Stewart.png""},{""face"":""images/celebs/timeline_a/2_Stevie_Wonder.png""},{""face"":""images/celebs/timeline_a/3_Sean_Penn.png""},{""face"":""images/celebs/timeline_a/4__Brooke_Shields.png""},{""face"":""images/celebs/timeline_a/5_Tina_Fey.png""},{""face"":""images/celebs/timeline_a/6__Pedro_Pascal.png""},{""face"":""images/celebs/timeline_a/7_Kristen_Bell.png""},{""face"":""images/celebs/timeline_a/8_Jennifer_Lawrence.png""},{""face"":""images/celebs/timeline_a/9_Timothee_Chalamet.png""},{""face"":""images/celebs/timeline_a/ten_Halle_Bailey.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is the year of birth odd or even?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""odd"",""even""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/celebs/timeline_b/1_Dolly_Parton.png""},{""face"":""images/celebs/timeline_b/2_Robin_Williams.png""},{""face"":""images/celebs/timeline_b/3_Eddie_Murphy.png""},{""face"":""images/celebs/timeline_b/4_Halle_Berry.png""},{""face"":""images/celebs/timeline_b/5_Amy_Poehler.png""},{""face"":""images/celebs/timeline_b/6_Cillian_Murphy.png""},{""face"":""images/celebs/timeline_b/7_Jessica_Alba.png""},{""face"":""images/celebs/timeline_b/8_Robert_Pattinson.png""},{""face"":""images/celebs/timeline_b/9_Emma_Robert.png""},{""face"":""images/celebs/timeline_b/ten_Billie_Eilish.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/flight_scheme/flight_1.png""},{""face"":""images/schemes/flight_scheme/flight_2.png""},{""face"":""images/schemes/flight_scheme/flight_3.png""},{""face"":""images/schemes/flight_scheme/flight_4.png""},{""face"":""images/schemes/flight_scheme/flight_5.png""},{""face"":""images/schemes/flight_scheme/flight_6.png""},{""face"":""images/schemes/flight_scheme/flight_7.png""},{""face"":""images/schemes/flight_scheme/flight_8.png""},{""face"":""images/schemes/flight_scheme/flight_9.png""},{""face"":""images/schemes/flight_scheme/flight_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/schemes/restaurant_scheme/restaurant_1.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_2.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_3.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_4.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_5.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_6.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_7.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_8.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_9.png""},{""face"":""images/schemes/restaurant_scheme/restaurant_ten.png""}],""randomize_order"":false},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/paris_story/paris_story_1.png""},{""face"":""images/stories/paris_story/paris_story_2.png""},{""face"":""images/stories/paris_story/paris_story_3.png""},{""face"":""images/stories/paris_story/paris_story_4.png""},{""face"":""images/stories/paris_story/paris_story_5.png""},{""face"":""images/stories/paris_story/paris_story_6.png""},{""face"":""images/stories/paris_story/paris_story_7.png""},{""face"":""images/stories/paris_story/paris_story_8.png""},{""face"":""images/stories/paris_story/paris_story_9.png""},{""face"":""images/stories/paris_story/paris_story_ten.png""}],""randomize_order"":true},{""timeline"":[{""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""choices"":[],""prompt"":"""",""trial_duration"":""4500""},{""prompt"":""<p>Is there a person in the picture?</p>"",""stimulus"":{""timelineVariablePlaceholder"":true},""stimulus_width"":""300"",""stimulus_height"":""300"",""trial_duration"":""2700"",""choices"":[""yes"",""no""]},{""stimulus"":[],""choices"":[],""prompt"":"""",""trial_duration"":""1800""}],""timeline_variables"":[{""face"":""images/stories/market_story/market_story_1.png""},{""face"":""images/stories/market_story/market_story_2.png""},{""face"":""images/stories/market_story/market_story_3.png""},{""face"":""images/stories/market_story/market_story_4.png""},{""face"":""images/stories/market_story/market_story_5.png""},{""face"":""images/stories/market_story/market_story_6.png""},{""face"":""images/stories/market_story/market_story_7.png""},{""face"":""images/stories/market_story/market_story_8.png""},{""face"":""images/stories/market_story/market_story_9.png""},{""face"":""images/stories/market_story/market_story_ten.png""}],""randomize_order"":false}]","q9enqorghg5qzew-2024-07-02-23-02-11","7944","","[{""page_index"":0,""viewing_time"":1263},{""page_index"":1,""viewing_time"":6679}]","","",""
