"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","urlvar","current_url","subject","rt","device_id","view_history","stimulus","response"
"true","false","[]","[]","[]","preload","0","660","0.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","","","",""
"true","","","","","fullscreen","1","3104","0.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1431","","","",""
"","","","","","initialize-microphone","2","7635","0.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","","7c9f60daab9a2f6aa0c4e2807f9270ff6cef04d6c228730f42f05512ece3bd22","","",""
"","","","","","instructions","3","10530","0.0-3.0","","","","{"""":""""}","https://test12345.live/try_test.html","","2894","","[{""page_index"":0,""viewing_time"":1471},{""page_index"":1,""viewing_time"":1423}]","",""
"","","","","","image-button-response","4","15034","0.0-4.0-0.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_1.png","null"
"","","","","","image-button-response","5","16703","0.0-4.0-1.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1668","","","images/instructions/movie_1.png","1"
"","","","","","image-button-response","6","18512","0.0-4.0-2.0","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","7","23022","0.0-4.0-0.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_2.png","null"
"","","","","","image-button-response","8","25732","0.0-4.0-1.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_2.png","null"
"","","","","","image-button-response","9","27545","0.0-4.0-2.1","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","10","32047","0.0-4.0-0.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_3.png","null"
"","","","","","image-button-response","11","33415","0.0-4.0-1.2","","","","{"""":""""}","https://test12345.live/try_test.html","","1366","","","images/instructions/movie_3.png","0"
"","","","","","image-button-response","12","35216","0.0-4.0-2.2","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","image-button-response","13","39719","0.0-4.0-0.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_4.png","null"
"","","","","","image-button-response","14","42420","0.0-4.0-1.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","images/instructions/movie_4.png","null"
"","","","","","image-button-response","15","44221","0.0-4.0-2.3","","","","{"""":""""}","https://test12345.live/try_test.html","","null","","","[]","null"
"","","","","","survey-text","16","55229","0.0-5.0","","","","{"""":""""}","https://test12345.live/try_test.html","","10998","","","","{""Q0"":""צ"",""Q1"":""23"",""Q2"":""456""}"
"","","","","","instructions","17","56727","0.0-6.0","","","","{"""":""""}","https://test12345.live/try_test.html","","1498","","[{""page_index"":0,""viewing_time"":1498}]","",""
"","","","","","survey-text","18","62661","0.0-7.0","","","","{"""":""""}","https://test12345.live/try_test.html","","5932","","","","{""Q0"":""123""}"
