"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","2982","0.0-0.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","","","","","",""
"true","","","","","fullscreen","1","5919","0.0-1.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","1931","","","","",""
"","","","","","initialize-microphone","2","15112","0.0-2.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","","e085eea4c25a7862681a694e43312b9e63b66bcca21702c45ddac24358d8057c","","","",""
"","","","","","instructions","3","20807","0.0-3.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","5694","","[{""page_index"":0,""viewing_time"":1680},{""page_index"":1,""viewing_time"":4014}]","","",""
"","","","","","image-button-response","4","25316","0.0-4.0-0.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","5","28024","0.0-4.0-1.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","6","29833","0.0-4.0-2.0","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","null","","","[]","null",""
"","","","","","image-button-response","7","34333","0.0-4.0-0.1","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","null","","","images/schemes/movie_scheme/movie_2.png","null",""
"","","","","","image-button-response","8","35234","0.0-4.0-1.1","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","900","","","images/schemes/movie_scheme/movie_2.png","0",""
"","","","","","image-button-response","9","37036","0.0-4.0-2.1","tz8dpbnjujegzs9","tz8dpbnjujegzs9-2024-02-16-03-48-24","null","","","[]","null",""
