"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","38373","0.0-0.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","","","","","",""
"true","","","","","fullscreen","1","53475","0.0-1.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","12504","","","","",""
"","","","","","initialize-microphone","2","90786","0.0-2.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","","4557d2d36bd7a00ba77cc582c73c4c389e5c8b49c5d4dcb05c40daab8fd092d6","","","",""
"","","","","","instructions","3","97130","0.0-3.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","6266","","[{""page_index"":0,""viewing_time"":1949},{""page_index"":1,""viewing_time"":4316}]","","",""
"","","","","","image-button-response","4","103127","0.0-4.0-0.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","106261","0.0-4.0-1.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","108139","0.0-4.0-2.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","[]","null",""
"","","","","","image-button-response","7","112991","0.0-4.0-0.1","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","114209","0.0-4.0-1.1","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","1107","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","116010","0.0-4.0-2.1","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","[]","null",""
"","","","","","image-button-response","10","120587","0.0-4.0-0.2","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","121432","0.0-4.0-1.2","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","623","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","123314","0.0-4.0-2.2","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","[]","null",""
"","","","","","image-button-response","13","128896","0.0-4.0-0.3","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","132546","0.0-4.0-1.3","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","15","134351","0.0-4.0-2.3","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","null","","","[]","null",""
"","","","","","instructions","16","149569","0.0-5.0","qahc7bbn14z0np5","qahc7bbn14z0np5-2024-03-22-23-10-02","15218","","[{""page_index"":0,""viewing_time"":13760},{""page_index"":1,""viewing_time"":1458}]","","",""
