success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,5037,0.0-0.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,,,,,,
TRUE,,,,,fullscreen,1,8007,0.0-1.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,1966,,,,,
,,,,,initialize-microphone,2,14810,0.0-2.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,,dc6fc9a879c7e088e16539d8e794900e285f063423db5b3c4aac3bf0d1b03558,,,,
,,,,,instructions,3,21127,0.0-3.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,6317,,"[{""page_index"":0,""viewing_time"":1601},{""page_index"":1,""viewing_time"":4716}]",,,
,,,,,image-button-response,4,25631,0.0-4.0-0.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,28334,0.0-4.0-1.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,6,30137,0.0-4.0-2.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,[],null,
,,,,,image-button-response,7,34640,0.0-4.0-0.1,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,35468,0.0-4.0-1.1,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,826,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,37274,0.0-4.0-2.1,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,[],null,
,,,,,image-button-response,10,41778,0.0-4.0-0.2,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,42349,0.0-4.0-1.2,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,569,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,44152,0.0-4.0-2.2,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,[],null,
,,,,,image-button-response,13,48655,0.0-4.0-0.3,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,49168,0.0-4.0-1.3,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,511,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,50974,0.0-4.0-2.3,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,null,,,[],null,
,,,,,instructions,16,60815,0.0-5.0,u9kxkaophf2yv0o,u9kxkaophf2yv0o-2024-04-14-17-24-40,9840,,"[{""page_index"":0,""viewing_time"":8964},{""page_index"":1,""viewing_time"":876}]",,,
