"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","51376","0.0-0.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","","","","","",""
"true","","","","","fullscreen","1","64731","0.0-1.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","12352","","","","",""
"","","","","","initialize-microphone","2","99113","0.0-2.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","","b0e4f9a8374a35ebcb5e97e8149e226cb2c9ef55c02d341b3d1e5d57e7c4e08e","","","",""
"","","","","","instructions","3","111892","0.0-3.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","12778","","[{""page_index"":0,""viewing_time"":3496},{""page_index"":1,""viewing_time"":9281}]","","",""
"","","","","","image-button-response","4","116395","0.0-4.0-0.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","119107","0.0-4.0-1.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","120909","0.0-4.0-2.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","[]","null",""
"","","","","","image-button-response","7","125412","0.0-4.0-0.1","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","126653","0.0-4.0-1.1","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","1240","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","128455","0.0-4.0-2.1","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","[]","null",""
"","","","","","image-button-response","10","132956","0.0-4.0-0.2","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","135658","0.0-4.0-1.2","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","12","137460","0.0-4.0-2.2","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","[]","null",""
"","","","","","image-button-response","13","141961","0.0-4.0-0.3","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","144663","0.0-4.0-1.3","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","15","146465","0.0-4.0-2.3","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","null","","","[]","null",""
"","","","","","instructions","16","168171","0.0-5.0","dw53jmtxvxvzxmy","dw53jmtxvxvzxmy-2024-03-22-23-28-18","21706","","[{""page_index"":0,""viewing_time"":12502},{""page_index"":1,""viewing_time"":9204}]","","",""
