"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","2722","0.0-0.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","","","","","",""
"true","","","","","fullscreen","1","4585","0.0-1.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","841","","","","",""
"","","","","","initialize-microphone","2","6160","0.0-2.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","","a245aeecc0339b94ca3b74e02bb1150e9e1aee21df4e57afe28caa91d36d71b3","","","",""
"","","","","","instructions","3","7541","0.0-3.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","1380","","[{""page_index"":0,""viewing_time"":740},{""page_index"":1,""viewing_time"":640}]","","",""
"","","","","","image-button-response","4","12053","0.0-4.0-0.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","12926","0.0-4.0-1.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","871","","","images/instructions/movie_1.png","1",""
"","","","","","image-button-response","6","14736","0.0-4.0-2.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","[]","null",""
"","","","","","image-button-response","7","19258","0.0-4.0-0.1","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","19757","0.0-4.0-1.1","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","498","","","images/instructions/movie_2.png","1",""
"","","","","","image-button-response","9","21569","0.0-4.0-2.1","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","[]","null",""
"","","","","","image-button-response","10","26083","0.0-4.0-0.2","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","28785","0.0-4.0-1.2","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","12","30607","0.0-4.0-2.2","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","[]","null",""
"","","","","","image-button-response","13","35115","0.0-4.0-0.3","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","37827","0.0-4.0-1.3","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","15","39632","0.0-4.0-2.3","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","null","","","[]","null",""
"","","","","","instructions","16","93748","0.0-5.0","3gwhe5k5v3l91vx","3gwhe5k5v3l91vx-2024-03-20-05-11-14","54116","","[{""page_index"":0,""viewing_time"":53564},{""page_index"":1,""viewing_time"":551}]","","",""
