"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","6143","0.0-0.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","","","","","",""
"true","","","","","fullscreen","1","14398","0.0-1.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","7242","","","","",""
"","","","","","initialize-microphone","2","20305","0.0-2.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","","3e2c320f6840a9b0716b2fc4b00e4955a8b4af24f6654313326e4201e4375e26","","","",""
"","","","","","instructions","3","25748","0.0-3.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","5444","","[{""page_index"":0,""viewing_time"":961},{""page_index"":1,""viewing_time"":4483}]","","",""
"","","","","","image-button-response","4","30256","0.0-4.0-0.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","32416","0.0-4.0-1.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","2158","","","images/instructions/movie_1.png","0",""
"","","","","","image-button-response","6","34219","0.0-4.0-2.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","[]","null",""
"","","","","","image-button-response","7","38722","0.0-4.0-0.1","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","40533","0.0-4.0-1.1","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","1809","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","42335","0.0-4.0-2.1","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","[]","null",""
"","","","","","image-button-response","10","46846","0.0-4.0-0.2","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","47618","0.0-4.0-1.2","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","770","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","49420","0.0-4.0-2.2","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","[]","null",""
"","","","","","image-button-response","13","53921","0.0-4.0-0.3","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","55729","0.0-4.0-1.3","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","1806","","","images/instructions/movie_4.png","0",""
"","","","","","image-button-response","15","57530","0.0-4.0-2.3","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","null","","","[]","null",""
"","","","","","instructions","16","61769","0.0-5.0","q5226327hddoem1","q5226327hddoem1-2024-04-14-14-56-43","4239","","[{""page_index"":0,""viewing_time"":3229},{""page_index"":1,""viewing_time"":1009}]","","",""
