"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","14281","0.0-0.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","","","","","",""
"true","","","","","fullscreen","1","17296","0.0-1.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","2012","","","","",""
"","","","","","initialize-microphone","2","23404","0.0-2.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","","530273e29fb767a7f6a87df9006c02ee6d3c8252fa01506144b71344a2f488f4","","","",""
"","","","","","instructions","3","44665","0.0-3.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","21260","","[{""page_index"":0,""viewing_time"":1500},{""page_index"":1,""viewing_time"":19759}]","","",""
"","","","","","image-button-response","4","49303","0.0-4.0-0.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","52007","0.0-4.0-1.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","53810","0.0-4.0-2.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","[]","null",""
"","","","","","image-button-response","7","58312","0.0-4.0-0.1","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","59610","0.0-4.0-1.1","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","1296","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","61416","0.0-4.0-2.1","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","[]","null",""
"","","","","","image-button-response","10","65921","0.0-4.0-0.2","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","66889","0.0-4.0-1.2","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","966","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","68692","0.0-4.0-2.2","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","[]","null",""
"","","","","","image-button-response","13","73197","0.0-4.0-0.3","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","74061","0.0-4.0-1.3","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","862","","","images/instructions/movie_4.png","0",""
"","","","","","image-button-response","15","75868","0.0-4.0-2.3","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","null","","","[]","null",""
"","","","","","instructions","16","83674","0.0-5.0","3fo9hsdwmawdfuy","3fo9hsdwmawdfuy-2024-04-14-17-24-53","7805","","[{""page_index"":0,""viewing_time"":6845},{""page_index"":1,""viewing_time"":960}]","","",""
