"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","5851","0.0-0.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","","","","","",""
"true","","","","","fullscreen","1","10222","0.0-1.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","3368","","","","",""
"","","","","","initialize-microphone","2","20269","0.0-2.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","","a062425f0c68650cade064f6a27bde314befa42695a7d3d5da549187d5dda601","","","",""
"","","","","","instructions","3","31447","0.0-3.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","11177","","[{""page_index"":0,""viewing_time"":2277},{""page_index"":1,""viewing_time"":8899}]","","",""
"","","","","","image-button-response","4","35960","0.0-4.0-0.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","38672","0.0-4.0-1.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","40480","0.0-4.0-2.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","[]","null",""
"","","","","","image-button-response","7","44992","0.0-4.0-0.1","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","46839","0.0-4.0-1.1","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","1845","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","48647","0.0-4.0-2.1","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","[]","null",""
"","","","","","image-button-response","10","53152","0.0-4.0-0.2","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","55101","0.0-4.0-1.2","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","1947","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","56912","0.0-4.0-2.2","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","[]","null",""
"","","","","","image-button-response","13","61418","0.0-4.0-0.3","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","63045","0.0-4.0-1.3","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","1622","","","images/instructions/movie_4.png","0",""
"","","","","","image-button-response","15","64848","0.0-4.0-2.3","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","null","","","[]","null",""
"","","","","","instructions","16","82753","0.0-5.0","yv4j95smpk54c77","yv4j95smpk54c77-2024-03-20-15-20-08","17904","","[{""page_index"":0,""viewing_time"":16149},{""page_index"":1,""viewing_time"":1755}]","","",""
