"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","4809","0.0-0.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","","","","","",""
"true","","","","","fullscreen","1","7850","0.0-1.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","2035","","","","",""
"","","","","","initialize-microphone","2","19158","0.0-2.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","","2c8a118a0095c726eff01ec9887721b2f1fc65a4ca518303c3bb0ea7b2c3edbd","","","",""
"","","","","","instructions","3","51467","0.0-3.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","32309","","[{""page_index"":0,""viewing_time"":2271},{""page_index"":1,""viewing_time"":30038}]","","",""
"","","","","","image-button-response","4","55977","0.0-4.0-0.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","58184","0.0-4.0-1.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","2205","","","images/instructions/movie_1.png","1",""
"","","","","","image-button-response","6","59997","0.0-4.0-2.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","[]","null",""
"","","","","","image-button-response","7","64507","0.0-4.0-0.1","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","66716","0.0-4.0-1.1","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","2208","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","68522","0.0-4.0-2.1","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","[]","null",""
"","","","","","image-button-response","10","73027","0.0-4.0-0.2","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","73985","0.0-4.0-1.2","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","957","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","75796","0.0-4.0-2.2","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","[]","null",""
"","","","","","image-button-response","13","80307","0.0-4.0-0.3","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","83009","0.0-4.0-1.3","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","15","84817","0.0-4.0-2.3","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","null","","","[]","null",""
"","","","","","instructions","16","89058","0.0-5.0","p6tsr1h7qnsb5px","p6tsr1h7qnsb5px-2024-03-20-17-15-18","4241","","[{""page_index"":0,""viewing_time"":3401},{""page_index"":1,""viewing_time"":840}]","","",""
