"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","191","0.0-0.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","","","","","",""
"true","","","","","fullscreen","1","2406","0.0-1.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","1209","","","","",""
"","","","","","initialize-microphone","2","4895","0.0-2.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","","bdc6429726d486795cde408b1b2bbbf9a21f8eb9c25cc7946d30ff742eb820e9","","","",""
"","","","","","instructions","3","7309","0.0-3.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","2413","","[{""page_index"":0,""viewing_time"":1064},{""page_index"":1,""viewing_time"":1349}]","","",""
"","","","","","image-button-response","4","11812","0.0-4.0-0.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","5","13758","0.0-4.0-1.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","1942","","","images/schemes/movie_scheme/movie_1.png","1",""
"","","","","","image-button-response","6","15564","0.0-4.0-2.0","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","null","","","[]","null",""
"","","","","","image-button-response","7","20071","0.0-4.0-0.1","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","null","","","images/schemes/movie_scheme/movie_2.png","null",""
"","","","","","image-button-response","8","22339","0.0-4.0-1.1","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","2266","","","images/schemes/movie_scheme/movie_2.png","0",""
"","","","","","image-button-response","9","24143","0.0-4.0-2.1","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","null","","","[]","null",""
"","","","","","image-button-response","10","28648","0.0-4.0-0.2","qe5gvts19c2uzeq","qe5gvts19c2uzeq-2024-02-16-03-46-47","null","","","images/schemes/movie_scheme/movie_3.png","null",""
