"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","12","0.0-0.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","","","","","",""
"true","","","","","fullscreen","1","2563","0.0-1.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","1540","","","","",""
"","","","","","initialize-microphone","2","11391","0.0-2.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","","1f35ff3b59dc9d869f4f89ba068e7045697822e1d6de77fcbc4fd7b27fd86c12","","","",""
"","","","","","instructions","3","21720","0.0-3.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","10328","","[{""page_index"":0,""viewing_time"":2349},{""page_index"":1,""viewing_time"":7978}]","","",""
"","","","","","image-button-response","4","26237","0.0-4.0-0.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","28943","0.0-4.0-1.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","30745","0.0-4.0-2.0","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","[]","null",""
"","","","","","image-button-response","7","35254","0.0-4.0-0.1","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","37892","0.0-4.0-1.1","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","2636","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","39702","0.0-4.0-2.1","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","[]","null",""
"","","","","","image-button-response","10","44216","0.0-4.0-0.2","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","46435","0.0-4.0-1.2","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","2218","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","48244","0.0-4.0-2.2","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","[]","null",""
"","","","","","image-button-response","13","52752","0.0-4.0-0.3","z52ncedd7gajc2p","z52ncedd7gajc2p-2024-06-27-03-32-43","null","","","images/instructions/movie_4.png","null",""
