success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,audio_id,rt,device_id,view_history,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,10673,0.0-0.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,,,,,,
TRUE,,,,,fullscreen,1,13832,0.0-1.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,2142,,,,,
,,,,,initialize-microphone,2,23528,0.0-2.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,,e35f96b4ae441331c5591e65d0e26d574cc427b665d7e7740aa3e8cf4fb6cc24,,,,
,,,,,instructions,3,28739,0.0-3.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,5209,,"[{""page_index"":0,""viewing_time"":1069},{""page_index"":1,""viewing_time"":4140}]",,,
,,,,,image-button-response,4,33242,0.0-4.0-0.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,5,35943,0.0-4.0-1.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,images/instructions/movie_1.png,null,
,,,,,image-button-response,6,37745,0.0-4.0-2.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,[],null,
,,,,,image-button-response,7,42247,0.0-4.0-0.1,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,images/instructions/movie_2.png,null,
,,,,,image-button-response,8,43007,0.0-4.0-1.1,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,759,,,images/instructions/movie_2.png,0,
,,,,,image-button-response,9,44808,0.0-4.0-2.1,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,[],null,
,,,,,image-button-response,10,49309,0.0-4.0-0.2,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,images/instructions/movie_3.png,null,
,,,,,image-button-response,11,50278,0.0-4.0-1.2,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,968,,,images/instructions/movie_3.png,0,
,,,,,image-button-response,12,52079,0.0-4.0-2.2,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,[],null,
,,,,,image-button-response,13,56581,0.0-4.0-0.3,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,images/instructions/movie_4.png,null,
,,,,,image-button-response,14,57261,0.0-4.0-1.3,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,680,,,images/instructions/movie_4.png,0,
,,,,,image-button-response,15,59073,0.0-4.0-2.3,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,null,,,[],null,
,,,,,instructions,16,64888,0.0-5.0,1srppyg4ssg9s2u,1srppyg4ssg9s2u-2024-03-20-17-02-50,5815,,"[{""page_index"":0,""viewing_time"":4029},{""page_index"":1,""viewing_time"":1786}]",,,
