"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","16351","0.0-0.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","","","","","",""
"","","","","","instructions","1","26207","0.0-1.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","[{""page_index"":0,""viewing_time"":9822}]","9822","","","",""
"","","","","","instructions","2","34639","0.0-2.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","[{""page_index"":0,""viewing_time"":8429}]","8430","","","",""
"true","","","","","fullscreen","3","37147","0.0-3.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","","1505","","","",""
"","","","","","initialize-microphone","4","41349","0.0-4.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","","","a8c4e3640b1b32d3ce2e6ed6a50336268c5e018fc9d6009dfc88cd3f195cd7e6","","",""
"","","","","","instructions","5","49043","0.0-5.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","[{""page_index"":0,""viewing_time"":1087},{""page_index"":1,""viewing_time"":2678},{""page_index"":2,""viewing_time"":3927}]","7693","","","",""
"","","","","","image-button-response","6","54048","0.0-6.0","42272CB8B3484BB0BE4EE532F04F5E64","42272CB8B3484BB0BE4EE532F04F5E64","8609621d-1cba-40cb-a5b5-a5f80fcd3a0f","a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","{""participantId"":""42272CB8B3484BB0BE4EE532F04F5E64"",""assignmentId"":""8609621d-1cba-40cb-a5b5-a5f80fcd3a0f"",""projectId"":""a0f44e69-c7eb-41cc-9d8a-f3c895ed873e""}","https://test12345.live/?participantId=42272CB8B3484BB0BE4EE532F04F5E64&assignmentId=8609621d-1cba-40cb-a5b5-a5f80fcd3a0f&projectId=a0f44e69-c7eb-41cc-9d8a-f3c895ed873e","[{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","42272CB8B3484BB0BE4EE532F04F5E64-2024-08-13-14-24-51","","null","","images/instructions/movie_0.png","null",""
