"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","968","0.0-0.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","","","","","",""
"true","","","","","fullscreen","1","3998","0.0-1.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","2024","","","","",""
"","","","","","initialize-microphone","2","7899","0.0-2.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","","f513f2ea4c3d588a65e8823c165c9a0f8f030c35fbc995115b1a51637afccb00","","","",""
"","","","","","instructions","3","16938","0.0-3.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","9037","","[{""page_index"":0,""viewing_time"":1125},{""page_index"":1,""viewing_time"":7912}]","","",""
"","","","","","image-button-response","4","21443","0.0-4.0-0.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","5","24147","0.0-4.0-1.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","images/schemes/movie_scheme/movie_1.png","null",""
"","","","","","image-button-response","6","25953","0.0-4.0-2.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","[]","null",""
"","","","","","image-button-response","7","30459","0.0-4.0-0.1","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","images/schemes/movie_scheme/movie_2.png","null",""
"","","","","","image-button-response","8","32162","0.0-4.0-1.1","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","1702","","","images/schemes/movie_scheme/movie_2.png","0",""
"","","","","","image-button-response","9","33965","0.0-4.0-2.1","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","[]","null",""
"","","","","","image-button-response","10","38468","0.0-4.0-0.2","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","images/schemes/movie_scheme/movie_3.png","null",""
"","","","","","image-button-response","11","39477","0.0-4.0-1.2","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","1007","","","images/schemes/movie_scheme/movie_3.png","0",""
"","","","","","image-button-response","12","41283","0.0-4.0-2.2","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","[]","null",""
"","","","","","image-button-response","13","45785","0.0-4.0-0.3","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","images/schemes/movie_scheme/movie_4.png","null",""
"","","","","","image-button-response","14","46876","0.0-4.0-1.3","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","1090","","","images/schemes/movie_scheme/movie_4.png","0",""
"","","","","","image-button-response","15","48682","0.0-4.0-2.3","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","null","","","[]","null",""
"","","","","","instructions","16","56437","0.0-5.0","29p21b46aqs4r09","29p21b46aqs4r09-2024-02-16-03-49-55","7754","","[{""page_index"":0,""viewing_time"":6461},{""page_index"":1,""viewing_time"":1293}]","","",""
