"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","selected_option","audio_id","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","5529","0.0-0.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","","","","","",""
"","","","","","instructions","1","60831","0.0-1.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","[{""page_index"":0,""viewing_time"":55301}]","55302","","","",""
"","","","","","instructions","2","67104","0.0-2.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","[{""page_index"":0,""viewing_time"":6272}]","6272","","","",""
"true","","","","","fullscreen","3","69142","0.0-3.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","","1034","","","",""
"","","","","","initialize-microphone","4","72934","0.0-4.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","","","d08e41d9e20a7cc7523d91188cf37c1f46d35a835be605a9ef758af9c31925fc","","",""
"","","","","","instructions","5","77930","0.0-5.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","[{""page_index"":0,""viewing_time"":749},{""page_index"":1,""viewing_time"":2187},{""page_index"":2,""viewing_time"":2059}]","4996","","","",""
"","","","","","image-button-response","6","82937","0.0-6.0","996EC505B93C4829BF22C01ABC94A238","996EC505B93C4829BF22C01ABC94A238","2d86729c-3ef9-45bb-85be-799889ad8d9c","8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","{""participantId"":""996EC505B93C4829BF22C01ABC94A238"",""assignmentId"":""2d86729c-3ef9-45bb-85be-799889ad8d9c"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}","https://test12345.live/?participantId=996EC505B93C4829BF22C01ABC94A238&assignmentId=2d86729c-3ef9-45bb-85be-799889ad8d9c&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15","[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]","996EC505B93C4829BF22C01ABC94A238-2024-07-23-02-23-14","","null","","images/instructions/movie_0.png","null",""
