"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","13","0.0-0.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","","","","","",""
"true","","","","","fullscreen","1","2809","0.0-1.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","1781","","","","",""
"","","","","","initialize-microphone","2","10880","0.0-2.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","","993f9bab8d084ab932cf5eca498c7b12051f30da0bf7974612fea45a73b228c8","","","",""
"","","","","","instructions","3","18902","0.0-3.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","8021","","[{""page_index"":0,""viewing_time"":1656},{""page_index"":1,""viewing_time"":6364}]","","",""
"","","","","","image-button-response","4","23409","0.0-4.0-0.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","26111","0.0-4.0-1.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","27913","0.0-4.0-2.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","[]","null",""
"","","","","","image-button-response","7","32419","0.0-4.0-0.1","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","33918","0.0-4.0-1.1","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","1497","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","35734","0.0-4.0-2.1","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","[]","null",""
"","","","","","image-button-response","10","40250","0.0-4.0-0.2","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","42258","0.0-4.0-1.2","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","2005","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","44074","0.0-4.0-2.2","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","[]","null",""
"","","","","","image-button-response","13","48588","0.0-4.0-0.3","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","49744","0.0-4.0-1.3","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","1154","","","images/instructions/movie_4.png","0",""
"","","","","","image-button-response","15","51554","0.0-4.0-2.3","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","null","","","[]","null",""
"","","","","","instructions","16","58212","0.0-5.0","2qu6rk1nno9cefu","2qu6rk1nno9cefu-2024-04-14-17-33-29","6657","","[{""page_index"":0,""viewing_time"":5299},{""page_index"":1,""viewing_time"":1357}]","","",""
