"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","2497","0.0-0.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","","","","","",""
"true","","","","","fullscreen","1","39311","0.0-1.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","35812","","","","",""
"","","","","","initialize-microphone","2","84778","0.0-2.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","","3d2296a13d2dfa474a3c0d4fd910172ca6e09943501d0f7fcf22c87b6d366236","","","",""
"","","","","","instructions","3","88350","0.0-3.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","3571","","[{""page_index"":0,""viewing_time"":1378},{""page_index"":1,""viewing_time"":2193}]","","",""
"","","","","","image-button-response","4","92853","0.0-4.0-0.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","5","95556","0.0-4.0-1.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","images/instructions/movie_1.png","null",""
"","","","","","image-button-response","6","97359","0.0-4.0-2.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","[]","null",""
"","","","","","image-button-response","7","101862","0.0-4.0-0.1","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","images/instructions/movie_2.png","null",""
"","","","","","image-button-response","8","102785","0.0-4.0-1.1","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","922","","","images/instructions/movie_2.png","0",""
"","","","","","image-button-response","9","104587","0.0-4.0-2.1","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","[]","null",""
"","","","","","image-button-response","10","109091","0.0-4.0-0.2","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","images/instructions/movie_3.png","null",""
"","","","","","image-button-response","11","110513","0.0-4.0-1.2","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","1420","","","images/instructions/movie_3.png","0",""
"","","","","","image-button-response","12","112316","0.0-4.0-2.2","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","[]","null",""
"","","","","","image-button-response","13","116820","0.0-4.0-0.3","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","images/instructions/movie_4.png","null",""
"","","","","","image-button-response","14","117353","0.0-4.0-1.3","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","532","","","images/instructions/movie_4.png","0",""
"","","","","","image-button-response","15","119161","0.0-4.0-2.3","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","null","","","[]","null",""
"","","","","","instructions","16","126535","0.0-5.0","fud8oymmce5sntf","fud8oymmce5sntf-2024-03-21-13-52-27","7373","","[{""page_index"":0,""viewing_time"":6134},{""page_index"":1,""viewing_time"":1239}]","","",""
