success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,subject_id,study_id,session_id,urlvar,current_url,selected_option,audio_id,view_history,rt,device_id,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,5285,0.0-0.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,1,11245,0.0-1.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,"[{""page_index"":0,""viewing_time"":5960}]",5960,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,16775,0.0-2.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,"[{""page_index"":0,""viewing_time"":5530}]",5530,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,3,19212,0.0-3.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,NA,1436,NA,NA,NA,NA
NA,NA,NA,NA,NA,initialize-microphone,4,20355,0.0-4.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,NA,NA,c0b6c0a82fcf14457ad792388a311ccff52fd0ffc102d2078e3331ec3677b582,NA,NA,NA
NA,NA,NA,NA,NA,instructions,5,28515,0.0-5.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,"[{""page_index"":0,""viewing_time"":1494},{""page_index"":1,""viewing_time"":2625},{""page_index"":2,""viewing_time"":4041}]",8159,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-button-response,6,33517,0.0-6.0,6C24EF75F88A4712B2C135411BD1C617,6C24EF75F88A4712B2C135411BD1C617,3eb76e76-3f9c-4cba-803b-b3c00d173711,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""6C24EF75F88A4712B2C135411BD1C617"",""assignmentId"":""3eb76e76-3f9c-4cba-803b-b3c00d173711"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=6C24EF75F88A4712B2C135411BD1C617&assignmentId=3eb76e76-3f9c-4cba-803b-b3c00d173711&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",6C24EF75F88A4712B2C135411BD1C617-2024-07-23-00-04-01,NA,null,NA,images/instructions/movie_0.png,null,NA
