success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,subject_id,study_id,session_id,urlvar,current_url,selected_option,audio_id,view_history,rt,device_id,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,2187,0.0-0.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,1,29596,0.0-1.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,"[{""page_index"":0,""viewing_time"":27408}]",27408,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,33248,0.0-2.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,"[{""page_index"":0,""viewing_time"":3651}]",3652,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,3,39313,0.0-3.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,NA,5062,NA,NA,NA,NA
NA,NA,NA,NA,NA,initialize-microphone,4,45667,0.0-4.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,NA,NA,4b72964a3a214bac974ba8340fc927da1256a6e94b0e4cd1e35c5814b336f869,NA,NA,NA
NA,NA,NA,NA,NA,instructions,5,110420,0.0-5.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,"[{""page_index"":0,""viewing_time"":52578},{""page_index"":1,""viewing_time"":4014},{""page_index"":2,""viewing_time"":8160}]",64752,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-button-response,6,115427,0.0-6.0,3AC52CBC50AB48508580FCE92161CB52,3AC52CBC50AB48508580FCE92161CB52,70343dc5-dbd6-47e5-8ba8-428df1c426ea,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""3AC52CBC50AB48508580FCE92161CB52"",""assignmentId"":""70343dc5-dbd6-47e5-8ba8-428df1c426ea"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=3AC52CBC50AB48508580FCE92161CB52&assignmentId=70343dc5-dbd6-47e5-8ba8-428df1c426ea&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",3AC52CBC50AB48508580FCE92161CB52-2024-07-22-22-50-31,NA,null,NA,images/instructions/movie_0.png,null,NA
