success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,subject_id,study_id,session_id,urlvar,current_url,selected_option,audio_id,view_history,rt,device_id,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,216,0.0-0.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,1,7566,0.0-1.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,"[{""page_index"":0,""viewing_time"":7347}]",7347,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,11183,0.0-2.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,"[{""page_index"":0,""viewing_time"":3615}]",3615,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,3,13486,0.0-3.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,NA,1299,NA,NA,NA,NA
NA,NA,NA,NA,NA,initialize-microphone,4,19336,0.0-4.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,NA,NA,4a6ea444676d35adeaec07ce9dce49cc6fa3b8d1556029c8af78509b459a5d12,NA,NA,NA
NA,NA,NA,NA,NA,instructions,5,22001,0.0-5.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,"[{""page_index"":0,""viewing_time"":781},{""page_index"":1,""viewing_time"":966},{""page_index"":2,""viewing_time"":917}]",2664,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-button-response,6,27003,0.0-6.0,C83A1F4E72F24B379287B051B7183579,C83A1F4E72F24B379287B051B7183579,a9013278-28bb-4998-b3ad-ae3e1a575a69,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""C83A1F4E72F24B379287B051B7183579"",""assignmentId"":""a9013278-28bb-4998-b3ad-ae3e1a575a69"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=C83A1F4E72F24B379287B051B7183579&assignmentId=a9013278-28bb-4998-b3ad-ae3e1a575a69&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",C83A1F4E72F24B379287B051B7183579-2024-07-22-23-06-51,NA,null,NA,images/instructions/movie_0.png,null,NA
