success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,subject_id,study_id,session_id,urlvar,current_url,selected_option,audio_id,view_history,rt,device_id,stimulus,response,estimated_stimulus_onset
TRUE,FALSE,[],[],[],preload,0,1087,0.0-0.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,1,6680,0.0-1.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,"[{""page_index"":0,""viewing_time"":5592}]",5592,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,8574,0.0-2.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,"[{""page_index"":0,""viewing_time"":1893}]",1894,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,3,10761,0.0-3.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,NA,1170,NA,NA,NA,NA
NA,NA,NA,NA,NA,initialize-microphone,4,14593,0.0-4.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,NA,NA,325d634fbad6b7ceee9516701fd7682c502ae9e9ded3d0ba0a2f8054bab57f9a,NA,NA,NA
NA,NA,NA,NA,NA,instructions,5,23969,0.0-5.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,"[{""page_index"":0,""viewing_time"":966},{""page_index"":1,""viewing_time"":2575},{""page_index"":2,""viewing_time"":5834}]",9375,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-button-response,6,28976,0.0-6.0,236CC9F6E7E344E2BFC814A13C54CD70,236CC9F6E7E344E2BFC814A13C54CD70,df64ea01-eac9-4e57-b26b-1343056bed74,8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"{""participantId"":""236CC9F6E7E344E2BFC814A13C54CD70"",""assignmentId"":""df64ea01-eac9-4e57-b26b-1343056bed74"",""projectId"":""8bf6df8b-65cd-48e9-a0be-8f7d173ccf15""}",https://test12345.live/?participantId=236CC9F6E7E344E2BFC814A13C54CD70&assignmentId=df64ea01-eac9-4e57-b26b-1343056bed74&projectId=8bf6df8b-65cd-48e9-a0be-8f7d173ccf15,"[{""stimulus"":""images/celebs/timeline_a/0_celebs_a.png"",""choices"":[],""prompt"":"""",""stimulus_width"":""600"",""stimulus_height"":""600"",""trial_duration"":""5000""},{""stimulus"":""images/celebs/timeline_b/0_celebs_b.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/flight_scheme/flight_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/schemes/restaurant_scheme/restaurant_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/paris_story/paris_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""},{""stimulus"":""images/stories/market_story/market_story_0.png"",""stimulus_width"":""600"",""stimulus_height"":""600"",""choices"":[],""prompt"":"""",""trial_duration"":""5000""}]",236CC9F6E7E344E2BFC814A13C54CD70-2024-07-22-22-39-32,NA,null,NA,images/instructions/movie_0.png,null,NA
